The data obtained from the Suwannee River Water Management District (SRWMD) may be provisional and subject to,,,,,,,,,,,,,,,,,,,
"revision. The SRWMD specifically disclaims any warranty, either expressed or implied, including but not limited to the",,,,,,,,,,,,,,,,,,,
the implied warranties of merchantability and fitness for a particular use. The entire risk as to quality and performance,,,,,,,,,,,,,,,,,,,
"is with the user. In no event will the SRWMD be liable for any direct, indirect, incidental, special, consequential,  or",,,,,,,,,,,,,,,,,,,
SRWMD,02322350,Mean,08/26/2020,22.7,Provisional,321.1,Provisional,7.402,Provisional,4.67604,Provisional,54.24958,Provisional,2.44229,Provisional,-0.12,Provisional,-1.45833,Provisional
SRWMD,02322350,Mean,08/27/2020,22.71,Provisional,315.8,Provisional,7.414,Provisional,4.68875,Provisional,54.4025,Provisional,2.44271,Provisional,0.3,Provisional,-1.48938,Provisional
SRWMD,02322350,Mean,08/28/2020,22.68,Provisional,312.3,Provisional,7.412,Provisional,4.68333,Provisional,54.315,Provisional,2.44083,Provisional,0.17,Provisional,-1.58229,Provisional
SRWMD,02322350,Mean,08/29/2020,22.68,Provisional,309.2,Provisional,7.395,Provisional,4.67937,Provisional,54.25958,Provisional,2.43896,Provisional,0.53,Provisional,-1.61083,Provisional
SRWMD,02322350,Mean,08/30/2020,22.67,Provisional,387.3,Provisional,7.387,Provisional,4.69333,Provisional,54.43375,Provisional,2.43083,Provisional,0.25,Provisional,-2.94292,Provisional
SRWMD,02322350,Mean,08/31/2020,22.69,Provisional,379.6,Provisional,7.385,Provisional,4.65396,Provisional,53.98958,Provisional,2.42687,Provisional,0.21,Provisional,-2.25,Provisional
SRWMD,02322350,Mean,09/01/2020,22.66,Provisional,380.9,Provisional,7.391,Provisional,4.59042,Provisional,53.22437,Provisional,2.42687,Provisional,0.09,Provisional,-0.90917,Provisional
SRWMD,02322350,Mean,09/02/2020,22.7,Provisional,402.2,Provisional,7.436,Provisional,4.59708,Provisional,53.34542,Provisional,2.42812,Provisional,0.11,Provisional,0.975,Provisional
SRWMD,02322350,Mean,09/03/2020,22.7,Provisional,401.9,Provisional,7.437,Provisional,4.56792,Provisional,53.00646,Provisional,2.42729,Provisional,0.07,Provisional,0.24687,Provisional
SRWMD,02322350,Mean,09/04/2020,22.71,Provisional,399.9,Provisional,7.434,Provisional,4.5625,Provisional,52.95458,Provisional,2.42771,Provisional,0.08,Provisional,0.03521,Provisional
SRWMD,02322350,Mean,09/05/2020,22.71,Provisional,392.3,Provisional,7.433,Provisional,4.55521,Provisional,52.86229,Provisional,2.43083,Provisional,0.44,Provisional,0.00771,Provisional
SRWMD,02322350,Mean,09/06/2020,22.68,Provisional,384.3,Provisional,7.43,Provisional,4.54708,Provisional,52.74292,Provisional,2.43042,Provisional,0.31,Provisional,-0.01563,Provisional
SRWMD,02322350,Mean,09/07/2020,22.66,Provisional,382.2,Provisional,7.432,Provisional,4.54521,Provisional,52.70146,Provisional,2.43042,Provisional,0.23,Provisional,0.0075,Provisional
SRWMD,02322350,Mean,09/08/2020,22.68,Provisional,381,Provisional,7.436,Provisional,4.55312,Provisional,52.79875,Provisional,2.43083,Provisional,0.1,Provisional,-0.03063,Provisional
SRWMD,02322350,Mean,09/09/2020,22.69,Provisional,375.7,Provisional,7.438,Provisional,4.56042,Provisional,52.90562,Provisional,2.43062,Provisional,0.1,Provisional,-0.04417,Provisional
SRWMD,02322350,Mean,09/10/2020,22.68,Provisional,372.4,Provisional,7.436,Provisional,4.53187,Provisional,52.56729,Provisional,2.43146,Provisional,0.1,Provisional,0.01604,Provisional
SRWMD,02322350,Mean,09/11/2020,22.66,Provisional,381.6,Provisional,7.435,Provisional,4.51958,Provisional,52.40104,Provisional,2.43021,Provisional,0.12,Provisional,0.18729,Provisional
SRWMD,02322350,Mean,09/12/2020,22.67,Provisional,389.3,Provisional,7.44,Provisional,4.53104,Provisional,52.55333,Provisional,2.42937,Provisional,0.17,Provisional,0.13312,Provisional
SRWMD,02322350,Mean,09/13/2020,22.68,Provisional,388.1,Provisional,7.457,Provisional,4.54,Provisional,52.66271,Provisional,2.42833,Provisional,0.25,Provisional,0.00062,Provisional
SRWMD,02322350,Mean,09/14/2020,22.66,Provisional,384.8,Provisional,7.463,Provisional,4.54229,Provisional,52.66896,Provisional,2.42292,Provisional,0.18,Provisional,-0.0425,Provisional
SRWMD,02322350,Mean,09/15/2020,22.66,Provisional,383.4,Provisional,7.462,Provisional,4.54292,Provisional,52.67062,Provisional,2.4275,Provisional,0.11,Provisional,-0.05813,Provisional
SRWMD,02322350,Mean,09/16/2020,22.68,Provisional,381.4,Provisional,7.462,Provisional,4.54688,Provisional,52.73667,Provisional,2.42542,Provisional,0.08,Provisional,-0.06938,Provisional
SRWMD,02322350,Mean,09/17/2020,22.69,Provisional,380.5,Provisional,7.462,Provisional,4.52896,Provisional,52.53292,Provisional,2.42167,Provisional,0.1,Provisional,0.62104,Provisional
SRWMD,02322350,Mean,09/18/2020,22.68,Provisional,379.5,Provisional,7.465,Provisional,4.5275,Provisional,52.4975,Provisional,2.42479,Provisional,0.11,Provisional,0.01396,Provisional
SRWMD,02322350,Mean,09/19/2020,22.63,Provisional,377.9,Provisional,7.455,Provisional,4.49479,Provisional,52.08937,Provisional,2.42042,Provisional,0.1,Provisional,-0.05833,Provisional
SRWMD,02322350,Mean,09/20/2020,22.61,Provisional,376.2,Provisional,7.436,Provisional,4.54708,Provisional,52.66354,Provisional,2.42292,Provisional,0.08,Provisional,-0.09438,Provisional
SRWMD,02322350,Mean,09/21/2020,22.63,Provisional,375.2,Provisional,7.44,Provisional,4.57562,Provisional,53.01062,Provisional,2.42146,Provisional,0.06,Provisional,-0.13583,Provisional
SRWMD,02322350,Mean,09/22/2020,22.65,Provisional,374.6,Provisional,7.44,Provisional,4.55563,Provisional,52.80021,Provisional,2.41708,Provisional,0.06,Provisional,-0.15021,Provisional
SRWMD,02322350,Mean,09/23/2020,22.65,Provisional,374.1,Provisional,7.443,Provisional,4.55833,Provisional,52.8275,Provisional,2.41458,Provisional,0.08,Provisional,-0.095,Provisional
SRWMD,02322350,Mean,09/24/2020,22.67,Provisional,374.5,Provisional,7.44,Provisional,4.50937,Provisional,52.28937,Provisional,2.41292,Provisional,0.07,Provisional,-0.04708,Provisional
SRWMD,02322350,Mean,09/25/2020,22.67,Provisional,373.2,Provisional,7.442,Provisional,4.49437,Provisional,52.12083,Provisional,2.41583,Provisional,0.07,Provisional,0.00229,Provisional
SRWMD,02322350,Mean,09/26/2020,22.69,Provisional,370.5,Provisional,7.443,Provisional,4.50479,Provisional,52.23979,Provisional,2.41437,Provisional,0.14,Provisional,-0.00771,Provisional
SRWMD,02322350,Mean,09/27/2020,22.64,Provisional,366.7,Provisional,7.462,Provisional,4.47896,Provisional,51.91521,Provisional,2.41604,Provisional,0.09,Provisional,0.30854,Provisional
SRWMD,02322350,Mean,09/28/2020,22.66,Provisional,363.7,Provisional,7.473,Provisional,4.49958,Provisional,52.16875,Provisional,2.41917,Provisional,0.08,Provisional,0.26062,Provisional
SRWMD,02322350,Mean,09/29/2020,22.63,Provisional,360.9,Provisional,7.473,Provisional,4.52729,Provisional,52.44875,Provisional,2.42042,Provisional,0.07,Provisional,0.17854,Provisional
SRWMD,02322350,Mean,09/30/2020,22.6,Provisional,358.6,Provisional,7.48,Provisional,4.62687,Provisional,53.58479,Provisional,2.42187,Provisional,0.08,Provisional,0.05292,Provisional
SRWMD,02322350,Mean,10/01/2020,22.6,Provisional,355.9,Provisional,7.474,Provisional,4.63917,Provisional,53.73104,Provisional,2.425,Provisional,0.11,Provisional,-0.24354,Provisional
SRWMD,02322350,Mean,10/02/2020,22.6,Provisional,353.8,Provisional,7.468,Provisional,4.64708,Provisional,53.8025,Provisional,2.42771,Provisional,0.09,Provisional,-0.28938,Provisional
SRWMD,02322350,Mean,10/03/2020,22.59,Provisional,350.9,Provisional,7.469,Provisional,4.63854,Provisional,53.70333,Provisional,2.42708,Provisional,0.1,Provisional,-0.28563,Provisional
SRWMD,02322350,Mean,10/04/2020,22.58,Provisional,348.1,Provisional,7.484,Provisional,4.54354,Provisional,52.59458,Provisional,2.42875,Provisional,0.07,Provisional,-0.16063,Provisional
SRWMD,02322350,Mean,10/05/2020,22.61,Provisional,345,Provisional,7.48,Provisional,4.52687,Provisional,52.42292,Provisional,2.43083,Provisional,0.08,Provisional,0.01646,Provisional
SRWMD,02322350,Mean,10/06/2020,22.68,Provisional,342.5,Provisional,7.486,Provisional,4.56917,Provisional,52.98896,Provisional,2.43,Provisional,0.1,Provisional,-0.20063,Provisional
SRWMD,02322350,Mean,10/07/2020,22.68,Provisional,339.8,Provisional,7.465,Provisional,4.54854,Provisional,52.75208,Provisional,2.42979,Provisional,0.12,Provisional,-0.28229,Provisional
SRWMD,02322350,Mean,10/08/2020,22.68,Provisional,336.8,Provisional,7.456,Provisional,4.56187,Provisional,52.91062,Provisional,2.42896,Provisional,0.12,Provisional,-0.30188,Provisional
SRWMD,02322350,Mean,10/09/2020,22.68,Provisional,334.7,Provisional,7.454,Provisional,4.56229,Provisional,52.91062,Provisional,2.43,Provisional,0.07,Provisional,-0.33188,Provisional
SRWMD,02322350,Mean,10/10/2020,22.67,Provisional,332.5,Provisional,7.46,Provisional,4.56229,Provisional,52.90229,Provisional,2.43375,Provisional,0.13,Provisional,-0.31458,Provisional
SRWMD,02322350,Mean,10/11/2020,22.68,Provisional,329.2,Provisional,7.47,Provisional,4.55833,Provisional,52.85042,Provisional,2.43333,Provisional,0.15,Provisional,-0.32979,Provisional
SRWMD,02322350,Mean,10/12/2020,22.65,Provisional,326.5,Provisional,7.47,Provisional,4.58271,Provisional,53.12062,Provisional,2.43354,Provisional,0.11,Provisional,-0.33854,Provisional
SRWMD,02322350,Mean,10/13/2020,22.66,Provisional,324.7,Provisional,7.47,Provisional,4.6,Provisional,53.32271,Provisional,2.43625,Provisional,0.13,Provisional,-0.34604,Provisional
SRWMD,02322350,Mean,10/14/2020,22.67,Provisional,322,Provisional,7.47,Provisional,4.58667,Provisional,53.17208,Provisional,2.43542,Provisional,0.19,Provisional,-0.34313,Provisional
SRWMD,02322350,Mean,10/15/2020,22.65,Provisional,317.6,Provisional,7.473,Provisional,4.59479,Provisional,53.25229,Provisional,2.435,Provisional,0.13,Provisional,-0.34583,Provisional
SRWMD,02322350,Mean,10/16/2020,22.65,Provisional,314.4,Provisional,7.47,Provisional,4.59958,Provisional,53.31729,Provisional,2.43979,Provisional,0.17,Provisional,-0.33625,Provisional
SRWMD,02322350,Mean,10/17/2020,22.61,Provisional,311.4,Provisional,7.482,Provisional,4.64708,Provisional,53.81625,Provisional,2.44021,Provisional,0.37,Provisional,-0.31729,Provisional
SRWMD,02322350,Mean,10/18/2020,22.64,Provisional,308.1,Provisional,7.487,Provisional,4.62521,Provisional,53.58354,Provisional,2.44083,Provisional,0.38,Provisional,-0.32333,Provisional
SRWMD,02322350,Mean,10/19/2020,22.66,Provisional,302.2,Provisional,7.486,Provisional,4.60021,Provisional,53.32125,Provisional,2.4425,Provisional,0.33,Provisional,-0.33958,Provisional
SRWMD,02322350,Mean,10/20/2020,22.66,Provisional,299.4,Provisional,7.483,Provisional,4.60854,Provisional,53.42229,Provisional,2.44167,Provisional,0.28,Provisional,-0.30333,Provisional
SRWMD,02322350,Mean,10/21/2020,22.66,Provisional,296.9,Provisional,7.484,Provisional,4.61021,Provisional,53.43646,Provisional,2.44292,Provisional,0.35,Provisional,-0.27708,Provisional
SRWMD,02322350,Mean,10/22/2020,22.67,Provisional,296.9,Provisional,7.5,Provisional,4.61208,Provisional,53.46854,Provisional,2.44604,Provisional,0.48,Provisional,-0.26917,Provisional
SRWMD,02322350,Mean,10/23/2020,22.65,Provisional,294.6,Provisional,7.5,Provisional,4.63104,Provisional,53.66917,Provisional,2.44521,Provisional,1.18,Provisional,-0.26146,Provisional
SRWMD,02322350,Mean,10/24/2020,22.64,Provisional,293.4,Provisional,7.509,Provisional,4.60979,Provisional,53.40042,Provisional,2.44521,Provisional,2.04,Provisional,-0.14625,Provisional
SRWMD,02322350,Mean,10/25/2020,22.65,Provisional,292.3,Provisional,7.513,Provisional,4.60458,Provisional,53.36187,Provisional,2.44667,Provisional,1.96,Provisional,-0.16813,Provisional
SRWMD,02322350,Mean,10/26/2020,22.66,Provisional,291.7,Provisional,7.512,Provisional,4.62312,Provisional,53.58354,Provisional,2.44833,Provisional,2.07,Provisional,-0.28063,Provisional
SRWMD,02322350,Mean,10/27/2020,22.67,Provisional,294.8,Provisional,7.509,Provisional,4.62146,Provisional,53.57312,Provisional,2.44792,Provisional,2.19,Provisional,-0.30125,Provisional
SRWMD,02322350,Mean,10/28/2020,22.67,Provisional,295.7,Provisional,7.509,Provisional,4.62083,Provisional,53.57729,Provisional,2.45167,Provisional,2.15,Provisional,-0.30063,Provisional
SRWMD,02322350,Mean,10/29/2020,22.67,Provisional,295.2,Provisional,7.511,Provisional,4.63062,Provisional,53.69,Provisional,2.45042,Provisional,2.2,Provisional,-0.22729,Provisional
SRWMD,02322350,Mean,10/30/2020,22.54,Provisional,294.9,Provisional,7.529,Provisional,4.76083,Provisional,55.05479,Provisional,2.4525,Provisional,1.9,Provisional,-0.28854,Provisional
SRWMD,02322350,Mean,10/31/2020,22.59,Provisional,294.4,Provisional,7.524,Provisional,4.72271,Provisional,54.65979,Provisional,2.45563,Provisional,2.04,Provisional,-0.27688,Provisional
SRWMD,02322350,Mean,11/01/2020,22.62,Provisional,292.7,Provisional,7.518,Provisional,4.68375,Provisional,54.23229,Provisional,2.45521,Provisional,1.64,Provisional,-0.25021,Provisional
SRWMD,02322350,Mean,11/02/2020,22.49,Provisional,291.1,Provisional,7.534,Provisional,4.84583,Provisional,55.96896,Provisional,2.45687,Provisional,1.33,Provisional,-0.28938,Provisional
SRWMD,02322350,Mean,11/03/2020,22.48,Provisional,291.1,Provisional,7.536,Provisional,4.87,Provisional,56.25458,Provisional,2.45083,Provisional,1.34,Provisional,-0.32792,Provisional
SRWMD,02322350,Mean,11/04/2020,22.54,Provisional,291.6,Provisional,7.524,Provisional,4.80312,Provisional,55.5375,Provisional,2.46,Provisional,1.34,Provisional,-0.34104,Provisional
SRWMD,02322350,Mean,11/05/2020,22.61,Provisional,294.8,Provisional,7.523,Provisional,4.72,Provisional,54.65792,Provisional,2.4575,Provisional,1.54,Provisional,-0.33625,Provisional
SRWMD,02322350,Mean,11/06/2020,22.63,Provisional,367.6,Provisional,7.525,Provisional,4.695,Provisional,54.39771,Provisional,2.46083,Provisional,1.23,Provisional,-0.28625,Provisional
SRWMD,02322350,Mean,11/07/2020,22.64,Provisional,372.5,Provisional,7.525,Provisional,4.68542,Provisional,54.31229,Provisional,2.46125,Provisional,0.89,Provisional,-0.2725,Provisional
SRWMD,02322350,Mean,11/08/2020,22.64,Provisional,373.8,Provisional,7.528,Provisional,4.69979,Provisional,54.46896,Provisional,2.46167,Provisional,1,Provisional,-0.25229,Provisional
SRWMD,02322350,Mean,11/09/2020,22.65,Provisional,379.3,Provisional,7.525,Provisional,4.64729,Provisional,53.86729,Provisional,2.46125,Provisional,0.82,Provisional,-0.24354,Provisional
SRWMD,02322350,Mean,11/10/2020,22.66,Provisional,378.5,Provisional,7.522,Provisional,4.64146,Provisional,53.82104,Provisional,2.47104,Provisional,0.65,Provisional,-0.20979,Provisional
SRWMD,02322350,Mean,11/11/2020,22.65,Provisional,377.7,Provisional,7.513,Provisional,4.58583,Provisional,53.13979,Provisional,2.46667,Provisional,0.82,Provisional,-0.19292,Provisional
SRWMD,02322350,Mean,11/12/2020,22.64,Provisional,379.1,Provisional,7.52,Provisional,4.61958,Provisional,53.53896,Provisional,2.48604,Provisional,0.7,Provisional,-0.2075,Provisional
SRWMD,02322350,Mean,11/13/2020,22.61,Provisional,384.9,Provisional,7.528,Provisional,4.69812,Provisional,54.40729,Provisional,2.44042,Provisional,0.36,Provisional,-0.27417,Provisional
SRWMD,02322350,Mean,11/14/2020,22.61,Provisional,380,Provisional,7.524,Provisional,4.69521,Provisional,54.39854,Provisional,2.46917,Provisional,0.59,Provisional,-0.31208,Provisional
SRWMD,02322350,Mean,11/15/2020,22.63,Provisional,370.9,Provisional,7.524,Provisional,4.67604,Provisional,54.17687,Provisional,2.46229,Provisional,0.65,Provisional,-0.30604,Provisional
SRWMD,02322350,Mean,11/16/2020,22.58,Provisional,370.7,Provisional,7.537,Provisional,4.72458,Provisional,54.68646,Provisional,2.46021,Provisional,1.12,Provisional,-0.30208,Provisional
SRWMD,02322350,Mean,11/17/2020,22.48,Provisional,369.3,Provisional,7.545,Provisional,4.84542,Provisional,55.97458,Provisional,2.46333,Provisional,1.3,Provisional,-0.29583,Provisional
SRWMD,02322350,Mean,11/18/2020,22.46,Provisional,366,Provisional,7.53,Provisional,4.85687,Provisional,56.09375,Provisional,2.46729,Provisional,1.2,Provisional,-0.28938,Provisional
SRWMD,02322350,Mean,11/19/2020,22.5,Provisional,364,Provisional,7.55,Provisional,4.83583,Provisional,55.91146,Provisional,2.46958,Provisional,1.25,Provisional,-0.28875,Provisional
SRWMD,02322350,Mean,11/20/2020,22.56,Provisional,356.9,Provisional,7.541,Provisional,4.74875,Provisional,54.95062,Provisional,2.47812,Provisional,1.24,Provisional,-0.2975,Provisional
SRWMD,02322350,Mean,11/21/2020,22.6,Provisional,360.9,Provisional,7.54,Provisional,4.73667,Provisional,54.85208,Provisional,2.50396,Provisional,0.71,Provisional,-0.29854,Provisional
SRWMD,02322350,Mean,11/22/2020,22.58,Provisional,360.8,Provisional,7.532,Provisional,4.7175,Provisional,54.60187,Provisional,2.47187,Provisional,0.94,Provisional,-0.19854,Provisional
SRWMD,02322350,Mean,11/23/2020,22.57,Provisional,360.4,Provisional,7.543,Provisional,4.73625,Provisional,54.82583,Provisional,2.48125,Provisional,0.98,Provisional,-0.25375,Provisional
SRWMD,02322350,Mean,11/24/2020,22.54,Provisional,359.9,Provisional,7.55,Provisional,4.77917,Provisional,55.29583,Provisional,2.46771,Provisional,0.96,Provisional,-0.28813,Provisional
SRWMD,02322350,Mean,11/25/2020,22.58,Provisional,360.1,Provisional,7.544,Provisional,4.74396,Provisional,54.91521,Provisional,2.46708,Provisional,0.99,Provisional,-0.29479,Provisional
SRWMD,02322350,Mean,11/26/2020,22.6,Provisional,359.9,Provisional,7.544,Provisional,4.7425,Provisional,54.93604,Provisional,2.46792,Provisional,0.77,Provisional,-0.32667,Provisional
SRWMD,02322350,Mean,11/27/2020,22.61,Provisional,359.8,Provisional,7.545,Provisional,4.74312,Provisional,54.94417,Provisional,2.47021,Provisional,0.66,Provisional,-0.34667,Provisional
SRWMD,02322350,Mean,11/28/2020,22.6,Provisional,359.4,Provisional,7.539,Provisional,4.71917,Provisional,54.65,Provisional,2.46958,Provisional,1.81,Provisional,-0.32604,Provisional
SRWMD,02322350,Mean,11/29/2020,22.59,Provisional,359.3,Provisional,7.553,Provisional,4.73021,Provisional,54.76396,Provisional,2.47375,Provisional,4.24,Provisional,-0.31458,Provisional
SRWMD,02322350,Mean,11/30/2020,22.54,Provisional,359,Provisional,7.56,Provisional,4.81583,Provisional,55.70062,Provisional,2.46854,Provisional,1.32,Provisional,-0.26104,Provisional
SRWMD,02322350,Mean,12/01/2020,22.35,Provisional,358.1,Provisional,7.572,Provisional,4.99479,Provisional,57.57417,Provisional,2.46646,Provisional,1.15,Provisional,-0.33646,Provisional
SRWMD,02322350,Mean,12/02/2020,22.37,Provisional,375.9,Provisional,7.535,Provisional,5.02417,Provisional,57.92708,Provisional,2.4675,Provisional,0.48,Provisional,-1.18667,Provisional
SRWMD,02322350,Mean,12/03/2020,22.51,Provisional,402.3,Provisional,7.473,Provisional,4.88396,Provisional,56.46062,Provisional,2.47458,Provisional,-0.2,Provisional,-2.41146,Provisional
SRWMD,02322350,Mean,12/04/2020,22.61,Provisional,401.5,Provisional,7.458,Provisional,4.71917,Provisional,54.655,Provisional,2.47479,Provisional,-0.18,Provisional,-2.37458,Provisional
SRWMD,02322350,Mean,12/05/2020,22.53,Provisional,400.5,Provisional,7.465,Provisional,4.82812,Provisional,55.84896,Provisional,2.475,Provisional,-0.18,Provisional,-2.63854,Provisional
SRWMD,02322350,Mean,12/06/2020,22.52,Provisional,398.5,Provisional,7.463,Provisional,4.81062,Provisional,55.62896,Provisional,2.47646,Provisional,-0.11,Provisional,-2.48958,Provisional
SRWMD,02322350,Mean,12/07/2020,22.54,Provisional,396.7,Provisional,7.462,Provisional,4.81625,Provisional,55.71729,Provisional,2.47562,Provisional,-0.08,Provisional,-2.23958,Provisional
SRWMD,02322350,Mean,12/08/2020,22.44,Provisional,394.8,Provisional,7.473,Provisional,4.9375,Provisional,57.00167,Provisional,2.4775,Provisional,-0.14,Provisional,-3.07396,Provisional
SRWMD,02322350,Mean,12/09/2020,22.46,Provisional,393.6,Provisional,7.475,Provisional,4.92771,Provisional,56.91458,Provisional,2.47812,Provisional,-0.1,Provisional,-0.74,Provisional
